,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-0.14218748092901348,0.5122666689415021,-0.22151790117074294,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-0.8566223105817198,0.6035634379346001,-0.856356740732537,-0.09474220477343753,0.19714031211703567,-0.09560818898144748,-0.8205038311674694,1.9399470914077088,-0.8214535046303992,0.09075343009812627,-0.9886134731586762,0.09677869369140994,0.33140753306434173
1,-0.10413747765938886,0.4368746390565957,-1.1366586836501187,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-0.47198115252718587,-1.4598253998151351,-0.47160546657503755,0.8731008303740011,-1.3604750474883291,0.8730545367146986,-0.8205038311674694,-0.9320204653143133,-0.8214535046303992,0.9258814877203321,-0.1696864884493329,0.9306276526609688,-1.200591939972724
2,-1.4391258902468569,-0.11600024676605085,-0.22151790117074294,-0.31954181135781695,1.7039833119604562,2.8279989639629193,1.2746985024064448,1.2074821221540348,1.2750778746286102,-1.1793597574540022,-1.1594924204424757,-1.178368206886995,1.2561456645462972,0.10782985694710852,1.2551855071848974,0.018133599000543434,-0.9886134731586762,0.01608363314596871,1.0974072695828747
3,-1.6471865464233149,-0.06573889350944662,-1.1366586836501187,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-0.35677462209539346,0.8551962230260313,-0.3568359103632834,-0.17786982742413757,0.6493512229702061,-0.1771062548453054,0.5393022328527945,0.6525133590840437,0.5407861890176695,0.6717120788787909,-0.1696864884493329,0.6750932942670719,1.8634070061014076
4,-1.2132545942420638,-1.4981874613226671,-0.22151790117074294,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,0.5518704324392295,0.2512775388065965,0.5514831487983132,-1.5435379138284986,0.24738596887849906,-1.5439452451905886,1.058464606781236,0.20686322097200585,1.0599459419714936,-0.23603580984099778,-0.1696864884493329,-0.23945072524792824,-0.4345922034541912
5,-1.0877705409060678,-1.1212273118981355,-1.1366586836501187,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-1.655635344221572,-0.503620816467697,-1.655371460644844,-0.4074604042689286,0.7498425364931329,-0.4076293554316479,1.9969504365749573,-0.535887009214724,1.9962084024266804,0.5990922477812081,1.4681674809693537,0.5943982337216306,0.33140753306434173
6,0.7507732341006876,-0.015477540252842389,-0.22151790117074294,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,0.7451200963893334,0.30160409582488273,0.7449518292695562,-1.4604102911777987,1.2020534473463034,-1.460118663159191,0.8248415385134377,-1.6252540134885944,0.8247710111462573,-0.01817631654824863,-1.3980769655133478,-0.02426389712675161,1.0974072695828747
7,1.5789679861182617,0.03478381300376184,1.6087636637880087,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-2.1870719200843576,-1.610805070869994,-2.1865905493963917,0.441628884234652,0.6995968797316695,0.44227904572001875,-1.163949709304746,-0.18927023512758342,-1.1631227437538558,0.8169517410739572,0.23977700390533874,0.8230342386003805,-0.4345922034541912
8,1.492343510589542,2.1206299731528375,-1.1366586836501187,-0.31954181135781695,1.7039833119604562,0.7954266023125299,-1.4177896039752904,0.6035634379346001,-1.4181810444738856,0.5960087548716669,0.5488599094472794,0.5959611127775803,-0.8983781872567358,0.9496134511587357,-0.8968869730083052,-0.6354448808777047,0.23977700390533874,-0.6294768512175606,-1.200591939972724
9,0.6333849261412074,-1.0960966352698334,1.6087636637880087,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-0.28058965842275646,-0.4532942594494107,-0.2803228728887807,0.8097654988306107,-2.214651212433207,0.8101846001911507,1.5237139649555704,0.008796492922211208,1.525858540776208,-0.2723457253897892,-0.5791499808040046,-0.26634907876307534,0.33140753306434173
10,-0.20857259301644365,0.5122666689415021,1.6087636637880087,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,-0.05575110709619344,2.1133601484831868,-0.05624897742773692,-1.5118702480568034,-0.6067901960663785,-1.511346018845045,0.24976937046962527,-2.417520925687773,0.24792684119756345,-0.671754796426496,0.6492404962600103,-0.6698243814902809,-0.4345922034541912
11,-1.0003364908396963,-0.81965919235851,-0.22151790117074294,-0.31954181135781695,1.7039833119604562,1.6235116385404664,1.1018887067587557,-0.9062332726139868,1.1023770186147328,0.07745072786015617,0.24738596887849906,0.0767020074164251,-0.6567680055438837,-1.4767039674512485,-0.6572747793373095,-0.1271060631946229,0.6492404962600103,-0.13185731118733993,-1.200591939972724
12,0.310364685618224,1.9195845601264205,-1.1366586836501187,-0.31954181135781695,-0.5868602074802519,-0.5596216387877299,0.8844828348148891,-0.9565598296322729,0.8848613835086462,-0.7538254986468462,-0.15457928521320802,-0.754578264394931,0.3256469481976285,0.30589658499690314,0.3233603095754695,-0.8169944586216624,0.23977700390533874,-0.8177653258235895,-0.4345922034541912
13,-0.7437013624041431,-0.367307013049072,-0.22151790117074294,-0.31954181135781695,1.7039833119604562,1.69879209637937,-1.4921163978022534,-0.8055801585774143,-1.4925079951634026,1.2590505069665379,1.2522991041077667,1.2595882205261415,1.0784323903938684,-0.48637032720227535,1.0776949933545308,-0.1634159787434143,1.058703988614682,-0.158755664702487,0.33140753306434173
